Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
110/07/21,"26,476,215","15,440,430,690",586,586,580,585,4,"32,757"
110/07/20,"16,352,855","9,502,338,666",579,584,579,581,-1,"27,956"
110/07/19,"43,248,966","25,135,531,384",583,584,578,582,-7,"86,753"
110/07/16,"61,882,128","36,562,482,701",591,595,588,589,-25,"86,192"
110/07/15,"23,057,868","14,117,908,308",613,614,608,614,1,"29,913"
110/07/14,"39,670,241","24,276,719,505",613,615,608,613,6,"43,173"
110/07/13,"54,894,335","33,158,730,436",600,608,599,607,14,"60,121"
110/07/12,"33,011,596","19,612,592,644",595,597,590,593,9,"28,636"
110/07/09,"30,602,492","17,821,338,170",582,585,580,584,-4,"51,232"
110/07/08,"21,596,183","12,733,045,117",595,595,588,588,-6,"23,352"
110/07/07,"17,329,148","10,250,342,169",590,594,588,594,2,"18,023"
110/07/06,"13,830,591","8,185,167,307",595,596,589,592,1,"15,751"
110/07/05,"30,274,105","17,957,255,325",588,597,588,591,3,"21,836"
110/07/02,"19,633,718","11,562,140,245",590,593,587,588,-5,"24,056"
110/07/01,"18,719,706","11,116,195,742",596,597,591,593,-2,"20,565"
110/06/30,"34,021,380","20,301,841,661",599,599,595,595,0,"20,097"
110/06/29,"30,837,548","18,350,027,611",598,598,591,595,5,"24,078"
110/06/28,"15,401,977","9,056,869,217",590,590,586,590,-1,"20,825"
110/06/25,"19,140,086","11,355,715,486",598,598,589,591,1,"16,850"
110/06/24,"19,322,765","11,435,647,488",598,598,588,590,-5,"18,494"
110/06/23,"36,386,023","21,500,052,844",583,598,581,595,17,"34,454"
110/06/22,"30,578,091","17,786,329,582",585,588,578,578,-5,"56,057"
110/06/21,"47,339,695","27,749,202,661",590,594,583,583,-20,"109,204"
110/06/18,"42,036,170","25,373,026,235",608,608,601,603,-3,"16,899"
110/06/17,"26,477,032","15,924,656,516",601,606,598,606,X0.00,"21,061"
110/06/16,"28,624,508","17,401,326,587",608,608,605,605,-4,"25,816"
110/06/15,"30,245,897","18,415,370,774",607,609,606,609,7,"33,515"
110/06/11,"24,940,705","15,011,140,567",602,603,600,602,3,"25,271"
110/06/10,"29,741,770","17,696,413,894",591,599,587,599,13,"30,487"
110/06/09,"21,575,159","12,618,113,390",586,588,583,586,-3,"36,405"
110/06/08,"14,083,552","8,312,653,665",590,595,588,589,-3,"14,051"
110/06/07,"17,729,179","10,471,176,330",594,595,583,592,-3,"25,364"
110/06/04,"16,072,580","9,521,252,157",591,595,590,595,-1,"19,112"
110/06/03,"31,703,679","18,939,839,664",600,600,596,596,1,"20,749"
110/06/02,"22,416,789","13,362,065,937",600,600,593,595,-3,"25,170"
110/06/01,"18,405,285","10,985,893,229",598,599,595,598,1,"20,318"
110/05/31,"31,557,426","18,751,716,595",595,597,590,597,7,"29,798"
110/05/28,"30,720,737","18,082,265,480",587,592,582,590,8,"31,581"
110/05/27,"70,061,002","40,643,804,852",580,582,573,582,-3,"37,545"
110/05/26,"19,555,305","11,433,686,898",587,588,581,585,2,"21,034"
110/05/25,"35,445,350","20,525,932,956",576,584,573,583,15,"39,032"
110/05/24,"15,981,036","9,090,836,697",570,572,566,568,-5,"20,189"
110/05/21,"28,009,899","16,016,851,343",572,577,568,573,6,"27,050"
110/05/20,"36,605,692","20,670,883,290",567,571,560,567,0,"32,301"
110/05/19,"29,610,174","16,832,735,286",571,572,565,567,-5,"34,443"
110/05/18,"44,584,258","25,226,153,189",563,573,555,572,23,"52,152"
110/05/17,"58,446,847","32,066,868,553",544,558,541,549,-8,"76,808"
110/05/14,"38,625,148","21,474,513,930",556,562,552,557,10,"52,919"
110/05/13,"71,519,430","39,495,488,180",547,563,541,547,-13,"105,026"
110/05/12,"138,328,672","76,325,765,887",567,571,518,560,-11,"223,058"
110/05/11,"66,035,839","37,939,364,597",579,580,570,571,-18,"184,838"
110/05/10,"21,365,583","12,626,811,276",596,597,588,589,-10,"43,154"
110/05/07,"28,719,597","17,131,817,777",594,600,589,599,12,"30,063"
110/05/06,"33,165,446","19,405,281,385",590,590,580,587,2,"69,578"
110/05/05,"31,786,592","18,603,594,408",594,594,585,585,-6,"52,496"
110/05/04,"45,507,479","26,756,714,081",588,594,582,591,3,"69,833"
110/05/03,"46,801,189","27,676,378,065",595,597,588,588,-12,"104,468"
110/04/29,"35,756,460","21,579,514,979",609,609,600,600,-2,"30,756"
110/04/28,"24,601,487","14,833,592,900",606,608,601,602,-8,"32,198"
110/04/27,"26,761,401","16,274,064,043",608,611,605,610,0,"25,203"
110/04/26,"32,426,908","19,673,836,650",605,610,603,610,8,"35,286"
110/04/23,"29,004,756","17,336,162,729",592,602,590,602,11,"29,147"
110/04/22,"38,094,824","22,626,436,436",596,598,591,591,-1,"64,897"
110/04/21,"41,893,725","24,933,016,553",599,599,592,592,-10,"92,840"
110/04/20,"36,655,069","21,969,721,089",598,602,595,602,-1,"54,247"
110/04/19,"25,234,976","15,224,292,755",605,607,601,603,-7,"43,094"
110/04/16,"49,952,191","30,335,377,876",610,611,603,610,-9,"67,601"
110/04/15,"36,394,255","22,332,532,476",612,619,607,619,7,"40,541"
110/04/14,"31,144,922","18,868,308,243",608,612,600,612,7,"41,234"
110/04/13,"27,386,926","16,638,680,378",604,613,604,605,0,"30,438"
110/04/12,"23,319,822","14,155,495,430",612,613,603,605,-5,"33,422"
110/04/09,"31,601,619","19,344,167,081",618,618,609,610,-3,"28,920"
110/04/08,"26,658,283","16,217,570,357",606,613,603,613,3,"32,098"
110/04/07,"28,140,964","17,175,949,080",614,614,608,610,0,"28,395"
110/04/06,"37,664,216","23,045,132,094",615,616,608,610,8,"42,422"
110/04/01,"45,972,766","27,520,742,963",598,602,594,602,15,"48,170"
110/03/31,"44,454,672","26,217,366,895",596,597,587,587,-10,"70,527"
110/03/30,"34,686,346","20,661,203,325",600,600,592,597,-2,"46,755"
110/03/29,"40,573,913","24,302,039,570",599,602,596,599,9,"44,500"
110/03/26,"37,937,242","22,271,364,837",582,592,580,590,15,"49,718"
110/03/25,"74,225,812","42,594,849,855",572,581,570,575,-1,"115,951"
110/03/24,"115,318,351","66,559,451,738",571,582,571,576,-18,"242,138"
110/03/23,"31,933,358","19,057,386,513",597,603,593,594,1,"36,423"
110/03/22,"35,931,375","21,250,445,678",588,598,586,593,2,"55,005"
110/03/19,"74,960,854","44,407,634,402",594,598,591,591,-11,"106,938"
110/03/18,"30,223,846","18,286,667,342",606,609,602,602,-2,"31,677"
110/03/17,"43,942,131","26,638,906,800",612,612,602,604,X0.00,"68,585"
110/03/16,"37,780,820","23,074,187,740",610,613,607,613,2,"37,573"
110/03/15,"29,767,904","18,194,081,208",614,614,609,611,-3,"26,753"
110/03/12,"33,876,990","20,780,886,905",615,618,609,614,5,"36,145"
110/03/11,"55,462,783","33,584,884,382",596,612,595,609,12,"47,948"
110/03/10,"41,735,443","24,904,320,192",601,601,593,597,2,"54,196"
110/03/09,"74,471,341","43,957,092,621",585,595,585,595,-3,"119,867"
110/03/08,"47,676,630","28,737,004,484",608,610,598,598,-3,"84,570"
110/03/05,"85,579,527","50,968,119,396",588,605,584,601,0,"127,693"
110/03/04,"75,508,388","45,662,897,489",609,611,601,601,-21,"143,916"
110/03/03,"61,171,387","37,550,028,241",609,622,601,622,13,"57,677"
110/03/02,"57,792,973","35,565,213,485",621,622,609,609,3,"71,325"
110/02/26,"137,933,162","84,194,194,399",611,618,606,606,-29,"212,428"
110/02/25,"45,279,276","28,634,410,089",636,636,628,635,10,"46,506"
110/02/24,"80,010,637","50,333,904,697",627,636,625,625,-16,"138,264"
110/02/23,"52,868,029","33,779,796,222",641,643,633,641,-9,"73,349"
110/02/22,"39,512,078","25,885,948,680",660,662,650,650,-2,"47,116"
110/02/19,"51,651,844","33,676,514,428",656,657,647,652,-8,"63,171"
110/02/18,"54,520,341","36,024,245,089",664,665,656,660,-3,"49,914"
110/02/17,"115,578,402","76,728,732,025",663,668,660,663,31,"91,925"
110/02/05,"57,350,831","36,435,290,641",638,641,631,632,5,"51,140"
110/02/04,"47,547,873","29,765,963,971",626,632,620,627,-3,"44,668"
110/02/03,"59,763,227","37,926,170,035",638,642,630,630,-2,"56,515"
110/02/02,"80,724,207","50,938,461,582",629,638,622,632,21,"82,687"
110/02/01,"70,161,939","42,004,241,697",595,612,587,611,20,"81,346"
110/01/29,"96,875,889","58,399,782,288",619,619,591,591,-10,"129,394"
110/01/28,"104,181,514","62,647,021,616",600,608,598,601,-14,"157,835"
110/01/27,"72,823,691","44,931,754,892",618,625,611,615,-2,"77,274"
110/01/26,"114,797,609","71,638,808,826",632,640,610,617,-16,"177,764"
110/01/25,"98,608,285","62,583,576,696",642,646,626,633,-16,"154,134"
110/01/22,"134,238,314","88,023,707,664",649,665,649,649,-24,"235,186"
110/01/21,"97,590,371","64,624,578,866",640,679,640,673,26,"115,004"
110/01/20,"95,484,470","61,279,319,857",633,650,631,647,20,"95,577"
110/01/19,"52,947,466","32,934,404,720",618,632,613,627,20,"55,490"
110/01/18,"50,388,664","30,406,611,574",608,608,594,607,6,"49,008"
110/01/15,"100,998,199","61,876,473,170",621,625,601,601,9,"105,961"
110/01/14,"90,309,708","53,477,747,672",587,597,587,592,-13,"111,849"
110/01/13,"75,707,681","45,419,255,149",595,605,593,605,14,"59,966"
110/01/12,"52,605,212","30,958,142,918",583,597,582,591,7,"59,595"
110/01/11,"52,771,778","30,535,694,908",577,584,574,584,4,"49,539"
110/01/08,"62,957,148","36,339,702,855",580,580,571,580,15,"56,426"
110/01/07,"53,392,763","30,018,630,685",554,570,553,565,16,"47,905"
110/01/06,"55,614,434","30,572,783,229",555,555,541,549,7,"55,462"
110/01/05,"34,839,391","18,761,831,567",536,542,535,542,6,"28,512"
110/01/04,"39,489,959","21,127,581,248",530,540,528,536,6,"33,316"
109/12/31,"31,173,332","16,437,646,054",526,530,524,530,5,"25,138"
109/12/30,"46,705,107","24,306,881,615",516,525,514,525,10,"33,173"
109/12/29,"20,226,736","10,409,159,045",515,517,513,515,0,"17,187"
109/12/28,"19,520,886","10,023,145,125",512,515,509,515,4,"16,675"
109/12/25,"12,581,145","6,449,612,552",514,515,510,511,1,"14,988"
109/12/24,"15,218,008","7,759,366,699",511,512,508,510,1,"12,743"
109/12/23,"18,320,849","9,321,219,765",508,511,506,509,0,"16,428"
109/12/22,"25,632,245","13,125,205,685",512,516,509,509,-7,"25,973"
109/12/21,"35,153,138","18,033,402,498",512,517,508,516,6,"21,765"
109/12/18,"40,625,502","20,690,792,789",508,512,507,510,2,"20,638"
109/12/17,"39,285,785","20,052,530,030",515,515,508,508,X0.00,"34,785"
109/12/16,"53,661,282","27,504,184,031",509,515,507,512,8,"30,574"
109/12/15,"43,059,899","21,780,400,998",507,510,504,504,-4,"43,967"
109/12/14,"30,809,747","15,703,026,732",512,513,508,508,-8,"33,415"
109/12/11,"51,296,611","26,259,941,709",517,517,505,516,4,"50,929"
109/12/10,"43,991,133","22,516,917,355",511,515,510,512,-8,"49,079"
109/12/09,"46,831,705","24,416,275,048",521,524,520,520,-4,"31,749"
109/12/08,"41,830,257","21,673,267,551",514,525,509,524,10,"35,895"
109/12/07,"45,493,551","23,243,392,840",512,515,506,514,11,"34,767"
109/12/04,"54,471,042","27,307,472,890",498.5,505,497.5,503,6,"35,708"
109/12/03,"36,919,644","18,369,786,608",499.5,499.5,495,497,-2,"25,651"
109/12/02,"60,208,035","29,970,556,095",499.5,500,493.5,499,9,"35,624"
109/12/01,"38,341,265","18,719,729,411",489.5,490,483.5,490,9.5,"24,827"
109/11/30,"149,311,778","72,095,050,187",493,493.5,480.5,480.5,-8.5,"49,362"
109/11/27,"35,196,829","17,205,872,680",487.5,492,486.5,489,0,"21,314"
109/11/26,"31,844,322","15,606,951,086",489,493.5,488,489,2,"19,587"
109/11/25,"47,179,640","23,142,083,458",495,495.5,487,487,-5,"40,066"
109/11/24,"38,630,079","19,113,408,398",499.5,500,491.5,492,-4.5,"34,407"
109/11/23,"43,708,352","21,661,263,304",494.5,498.5,492,496.5,8.5,"26,794"
109/11/20,"35,242,579","17,191,897,556",486,490,486,488,-2,"30,557"
109/11/19,"47,345,316","23,320,435,165",499,499,490,490,-7,"40,198"
109/11/18,"56,607,501","27,883,387,314",490,497,486.5,497,11.5,"38,186"
109/11/17,"75,763,870","37,446,278,783",502,506,485.5,485.5,1.5,"68,560"
109/11/16,"83,380,911","39,658,459,663",470,484.5,469,484,22,"67,363"
109/11/13,"31,483,881","14,478,873,331",459,462,456.5,462,4,"21,663"
109/11/12,"57,993,774","26,690,353,577",463,463.5,457.5,458,1,"28,011"
109/11/11,"40,355,804","18,326,545,251",448.5,457,448.5,457,6,"23,150"
109/11/10,"36,786,882","16,610,287,996",452,454.5,448.5,451,-7.5,"31,009"
109/11/09,"43,415,670","19,865,414,906",458,460,454,458.5,6,"27,868"
109/11/06,"32,644,190","14,788,989,058",455,455.5,450,452.5,1.5,"20,999"
109/11/05,"36,539,446","16,404,944,484",451.5,451.5,445.5,451,1,"24,764"
109/11/04,"37,929,652","16,969,841,989",444.5,451.5,443,450,9,"30,087"
109/11/03,"31,461,727","13,852,498,196",439.5,443,438,441,5.5,"21,031"
109/11/02,"34,539,576","14,901,775,161",433,435.5,428,435.5,3.5,"35,704"
109/10/30,"49,770,771","21,614,729,093",437,437,432,432,-5,"46,871"
109/10/29,"43,075,387","18,832,675,652",436.5,439.5,435.5,437,-7,"55,027"
109/10/28,"26,221,663","11,660,544,725",445,447,443,444,-3,"35,598"
109/10/27,"31,795,010","14,213,282,507",447.5,448.5,445.5,447,-3,"30,644"
109/10/26,"15,800,622","7,136,001,014",455,455,450,450,-2,"17,664"
109/10/23,"18,777,385","8,516,604,326",458,458,451.5,452,-3,"9,909"
109/10/22,"25,285,547","11,435,937,453",450,455,449.5,455,2,"10,354"
109/10/21,"29,906,921","13,561,798,906",453.5,456,451,453,2,"15,490"
109/10/20,"26,567,638","12,065,806,730",455.5,457,451,451,-6.5,"12,725"
109/10/19,"34,846,906","15,854,021,670",453,457.5,451,457.5,8.5,"17,112"
109/10/16,"48,274,801","21,775,749,575",451,456,448.5,449,-4,"26,602"
109/10/15,"49,987,278","22,668,836,399",456,456.5,450,453,-6,"23,794"
109/10/14,"52,677,241","24,157,138,176",460.5,461,457,459,-3,"22,599"
109/10/13,"46,303,738","21,346,346,714",465,465,456.5,462,2,"25,938"
109/10/12,"67,645,223","31,061,721,030",458,462,457.5,460,7,"36,118"
109/10/08,"60,853,811","27,461,867,933",450,454,448.5,453,10,"37,378"
109/10/07,"44,691,239","19,693,987,093",435,445,435,443,3.5,"24,438"
109/10/06,"36,276,395","15,935,558,262",441.5,442,437.5,439.5,7,"20,189"
109/10/05,"33,238,832","14,450,407,588",438,438,431.5,432.5,-0.5,"18,148"
109/09/30,"28,859,204","12,496,613,056",430.5,435,430.5,433,2,"14,203"
109/09/29,"42,730,502","18,419,905,574",432.5,435,428,431,-0.5,"18,647"
109/09/28,"34,427,479","14,758,341,446",427,431.5,424.5,431.5,7.5,"19,286"
109/09/25,"41,263,269","17,522,224,043",427,428,421,424,1,"23,290"
109/09/24,"82,510,381","35,076,048,246",425.5,429,423,423,-10.5,"54,922"
109/09/23,"47,426,963","20,592,831,368",436,438.5,432,433.5,-3.5,"27,828"
109/09/22,"36,842,639","16,140,184,501",440,441,436,437,-3,"22,692"
109/09/21,"40,193,920","17,842,486,882",443.5,450,440,440,-4,"25,834"
109/09/18,"52,999,922","23,598,268,654",447,449.5,443,444,-4.5,"20,849"
109/09/17,"44,420,506","20,006,793,320",453,455,446.5,448.5,X0.00,"26,718"
109/09/16,"70,608,238","32,379,722,344",460,462,455.5,458,13,"38,172"
109/09/15,"39,661,449","17,608,049,536",440.5,447,439.5,445,4,"21,845"
109/09/14,"39,325,833","17,282,659,859",436,442,435.5,441,4.5,"19,854"
109/09/11,"34,893,469","15,171,902,036",435.5,436.5,432.5,436.5,1.5,"14,647"
109/09/10,"35,281,921","15,275,112,115",432.5,435,430.5,435,8,"18,244"
109/09/09,"40,727,362","17,312,991,408",425,428,423,427,-4,"21,740"
109/09/08,"23,714,670","10,208,232,440",428,433,427.5,431,5,"12,440"
109/09/07,"39,854,584","17,060,627,028",428,432.5,425,426,-3,"20,003"
109/09/04,"51,349,911","22,051,596,821",427,432.5,427,429,-7,"27,893"
109/09/03,"40,683,617","17,768,951,582",439.5,439.5,433.5,436,3,"17,810"
109/09/02,"42,013,407","18,268,716,092",441,441,430.5,433,-2,"20,242"
109/09/01,"50,129,577","21,681,382,412",430,435,428,435,8.5,"17,137"
109/08/31,"88,569,538","38,106,113,563",437,439.5,426.5,426.5,-8.5,"28,294"
109/08/28,"57,039,210","24,868,453,700",440,440.5,431,435,-9,"35,253"
109/08/27,"57,206,712","25,658,355,402",448,453.5,444,444,2,"31,575"
109/08/26,"41,406,340","18,169,230,108",435.5,442,435,442,7.5,"25,305"
109/08/25,"37,024,899","16,076,146,369",433.5,436,430.5,434.5,6.5,"22,035"
109/08/24,"49,199,406","21,139,093,710",427.5,434.5,425,428,3.5,"24,672"
109/08/21,"41,956,467","17,770,610,338",421.5,427,420,424.5,9.5,"23,059"
109/08/20,"75,155,235","31,353,886,930",427,427.5,401,415,-12.5,"45,670"
109/08/19,"31,486,800","13,574,970,200",436,436.5,427.5,427.5,-5.5,"18,279"
109/08/18,"45,504,160","19,824,413,320",440,440.5,432,433,-2,"21,119"
109/08/17,"34,607,731","14,930,831,216",427,435,425.5,435,8,"20,823"
109/08/14,"24,259,947","10,332,447,763",424,428,423,427,-2,"12,642"
109/08/13,"45,669,335","19,514,322,038",428,429,424.5,429,10,"21,499"
109/08/12,"53,980,474","22,721,731,886",422,423.5,419,419,-10,"32,761"
109/08/11,"34,545,313","14,918,017,903",432,435,429,429,-6.5,"20,297"
109/08/10,"36,067,500","15,674,843,876",427.5,437.5,427.5,435.5,2.5,"21,342"
109/08/07,"37,611,388","16,218,241,255",433.5,434,428,433,-2,"19,739"
109/08/06,"43,443,627","18,877,761,758",437.5,438,431,435,6,"22,414"
109/08/05,"47,460,834","20,356,413,204",430.5,433.5,426,429,3.5,"24,715"
109/08/04,"41,697,445","17,600,499,460",421.5,425.5,418.5,425.5,9.5,"22,250"
109/08/03,"77,288,571","32,339,719,000",420.5,424,415,416,-9.5,"43,360"
109/07/31,"50,484,674","21,567,922,126",426,432,425.5,425.5,-8.5,"27,653"
109/07/30,"69,936,949","30,329,225,735",436.5,441,428.5,434,12,"36,627"
109/07/29,"88,641,166","37,649,278,004",428,431.5,419.5,422,-13,"53,111"
109/07/28,"172,157,746","77,804,668,620",464,466.5,428.5,435,10.5,"92,239"
109/07/27,"103,315,640","43,637,877,952",420.5,424.5,416.5,424.5,38.5,"49,294"
109/07/24,"90,988,734","35,368,857,726",390,395,382,386,4.5,"45,099"
109/07/23,"45,397,282","17,302,637,512",382,383,379,381.5,-2.5,"22,916"
109/07/22,"43,959,670","16,844,625,030",381,386,379,384,1,"25,530"
109/07/21,"64,440,128","24,491,627,162",372.5,387,371.5,383,17,"40,266"
109/07/20,"44,940,238","16,487,970,674",370,370,362.5,366,-1,"23,335"
109/07/17,"66,403,485","24,244,495,853",361,369,360,367,9.5,"36,729"
109/07/16,"68,582,512","24,506,038,172",359,361,353.5,357.5,-5.5,"35,598"
109/07/15,"75,105,362","27,486,789,803",366,370,361,363,-0.5,"37,607"
109/07/14,"63,030,150","22,602,878,292",355,364,354.5,363.5,9,"30,996"
109/07/13,"49,459,523","17,425,372,488",351,354.5,350.5,354.5,6,"23,217"
109/07/10,"60,902,108","21,298,923,681",352.5,353,345.5,348.5,3.5,"32,227"
109/07/09,"37,410,376","12,912,747,970",346,347,343,345,4,"20,205"
109/07/08,"33,813,218","11,522,915,649",337.5,342.5,337.5,341,2.5,"16,673"
109/07/07,"59,046,323","20,143,258,406",343.5,346,338,338.5,0.5,"32,076"
109/07/06,"57,256,220","19,200,718,243",332.5,338,332,338,8.5,"31,866"
109/07/03,"55,656,987","18,280,314,743",327,330.5,326.5,329.5,7.5,"30,235"
109/07/02,"37,789,178","12,119,073,560",319,322,318,322,4.5,"18,355"
109/07/01,"29,685,342","9,400,765,756",315,318,314,317.5,4.5,"15,617"
109/06/30,"49,241,860","15,386,428,040",313.5,314,311,313,1,"16,165"
109/06/29,"56,672,892","17,695,228,688",314,315,310,312,-5.5,"30,558"
109/06/24,"55,464,024","17,641,164,202",319,320,316,317.5,2.5,"27,086"
109/06/23,"41,300,084","12,981,121,544",316,316.5,312.5,315,3,"15,959"
109/06/22,"37,374,616","11,722,688,924",314.5,316.5,312,312,-2.5,"18,836"
109/06/19,"48,130,280","15,102,300,186",314,314.5,312,314.5,0,"12,915"
109/06/18,"35,443,474","11,123,108,346",314.5,315,313,314.5,X0.00,"11,897"
109/06/17,"34,692,968","10,922,017,056",316.5,317,313.5,315,0,"16,218"
109/06/16,"40,725,216","12,823,172,756",317,317,314,315,5.5,"19,377"
109/06/15,"51,032,404","15,955,585,136",316,317.5,308.5,309.5,-6.5,"29,255"
109/06/12,"46,970,918","14,811,252,573",313,317.5,312.5,316,-4.5,"25,263"
109/06/11,"50,612,255","16,340,456,218",325.5,327,318.5,320.5,-2,"27,061"
109/06/10,"42,207,259","13,566,733,306",319,324,318,322.5,3.5,"22,670"
109/06/09,"37,068,082","11,746,874,522",316.5,319,314,319,1,"19,981"
109/06/08,"52,042,921","16,500,836,851",316,319,315,318,6.5,"28,581"
109/06/05,"44,077,262","13,655,618,646",308.5,312,308,311.5,5.5,"24,096"
109/06/04,"47,225,322","14,414,983,532",305,306,304,306,5,"24,482"
109/06/03,"67,894,337","20,354,971,677",300,301,298,301,4.5,"33,062"
109/06/02,"26,663,587","7,908,476,089",296,297.5,296,296.5,1,"9,743"
109/06/01,"37,936,214","11,205,227,094",294,296.5,293.5,295.5,3.5,"15,502"
109/05/29,"96,611,181","28,172,174,547",292,292.5,290,292,-2,"21,037"
109/05/28,"32,395,568","9,575,118,830",298.5,298.5,293,294,-2.5,"13,208"
109/05/27,"23,375,959","6,932,934,823",297,298,295.5,296.5,1,"11,244"
109/05/26,"35,817,481","10,609,868,646",295,297.5,293.5,295.5,3.5,"19,524"
109/05/25,"32,942,223","9,568,008,388",290.5,293,288.5,292,0,"14,585"
109/05/22,"41,138,923","12,025,339,565",294.5,295,291,292,-5.5,"22,345"
109/05/21,"36,299,468","10,782,482,962",296,298,295,297.5,3.5,"17,064"
109/05/20,"36,789,994","10,772,280,152",293,294,291,294,2.5,"16,906"
109/05/19,"53,083,214","15,527,338,138",294,294,291.5,291.5,1.5,"22,033"
109/05/18,"96,872,065","28,216,346,996",291,293.5,290,290,-8,"49,640"
109/05/15,"44,304,804","13,170,466,660",297.5,298.5,294.5,298,5,"20,071"
109/05/14,"34,480,948","10,119,787,160",293,295,292.5,293,-4,"21,482"
109/05/13,"46,158,418","13,619,538,824",293,297,292.5,297,2,"14,555"
109/05/12,"52,494,788","15,553,012,596",297.5,298.5,295,295,-6,"29,073"
109/05/11,"32,379,019","9,729,431,840",300,301.5,298.5,301,3.5,"14,920"
109/05/08,"35,613,893","10,619,091,212",300,300,296,297.5,0,"14,345"
109/05/07,"28,017,198","8,321,170,642",294.5,299,294.5,297.5,1.5,"13,149"
109/05/06,"35,704,479","10,524,838,077",294.5,296,292.5,296,0.5,"16,046"
109/05/05,"23,988,405","7,104,774,785",296.5,298,295,295.5,0.5,"13,569"
109/05/04,"72,252,861","21,341,931,218",294.5,296.5,294,295,-9.5,"37,736"
109/04/30,"58,439,085","17,753,466,901",302,305,301.5,304.5,5.5,"26,219"
109/04/29,"46,253,301","13,861,245,296",299,301.5,298,299,2.5,"21,633"
109/04/28,"37,621,165","11,134,919,970",298.5,298.5,294.5,296.5,-1.5,"18,214"
109/04/27,"38,493,406","11,461,378,300",298,298.5,296,298,4,"15,916"
109/04/24,"26,465,090","7,799,075,756",295.5,297,294,294,-1.5,"13,661"
109/04/23,"39,977,278","11,864,085,990",300,300,294,295.5,1.5,"18,541"
109/04/22,"43,568,580","12,746,170,556",294.5,295,290.5,294,-1,"25,176"
109/04/21,"61,949,357","18,417,786,171",300.5,301.5,293.5,295,-9,"39,043"
109/04/20,"44,586,860","13,605,802,989",308,309,302.5,304,-2.5,"21,791"
109/04/17,"117,447,201","35,719,172,728",303.5,308.5,300.5,306.5,20,"60,873"
109/04/16,"48,257,280","13,813,721,932",283,288.5,283,286.5,-1,"19,084"
109/04/15,"58,561,434","16,819,851,630",287,288.5,286,287.5,2.5,"25,696"
109/04/14,"50,196,688","14,268,689,661",281,285.5,280,285,6.5,"22,214"
109/04/13,"22,196,596","6,202,532,380",278.5,281.5,278.5,278.5,-1,"12,809"
109/04/10,"28,206,858","7,894,277,586",280,282,279,279.5,-3.5,"15,833"
109/04/09,"29,276,430","8,346,209,654",287.5,288,282.5,283,-2,"15,271"
109/04/08,"38,698,826","11,016,972,354",285,285.5,283,285,2,"19,126"
109/04/07,"48,887,346","13,817,936,851",283.5,284,280.5,283,7.5,"24,281"
109/04/06,"59,712,754","16,324,198,154",273,275.5,270,275.5,4,"19,971"
109/04/01,"47,572,034","13,022,612,818",276.5,276.5,271.5,271.5,-2.5,"19,580"
109/03/31,"53,901,923","14,712,557,472",273,274,269.5,274,6.5,"20,343"
109/03/30,"53,403,956","14,205,364,184",263.5,269,262.5,267.5,-5.5,"27,779"
109/03/27,"69,320,306","19,324,060,590",284,286,273,273,-7,"36,025"
109/03/26,"54,189,633","15,108,299,935",279.5,280,275.5,280,3,"27,648"
109/03/25,"80,514,199","22,368,633,590",276.5,280,274,277,9.5,"40,932"
109/03/24,"82,377,933","22,207,033,614",268,274,266,267.5,12.5,"41,077"
109/03/23,"76,963,709","19,851,467,203",257,262.5,252,255,-15,"41,621"
109/03/20,"159,179,726","42,110,816,042",258.5,270,256,270,22,"69,829"
109/03/19,"160,811,697","39,559,889,553",252,253,235.5,248,X0.00,"77,302"
109/03/18,"118,620,643","31,555,231,792",269.5,272.5,260,260,-8,"53,985"
109/03/17,"122,409,651","32,936,712,540",265,276.5,265,268,-8.5,"57,123"
109/03/16,"103,933,228","29,343,288,916",285,291,275.5,276.5,-13.5,"51,292"
109/03/13,"151,268,148","42,448,997,546",275,294,272.5,290,-4,"71,990"
109/03/12,"114,173,351","33,544,278,206",299,299,287,294,-8,"56,989"
109/03/11,"64,923,710","19,913,151,529",309,310.5,302,302,-5,"27,176"
109/03/10,"74,869,130","22,727,941,511",301.5,309,301,307,1.5,"30,268"
109/03/09,"88,633,277","27,236,002,054",307.5,310,305.5,305.5,-9.5,"44,882"
109/03/06,"52,807,760","16,733,485,610",320,320.5,315,315,-8,"24,175"
109/03/05,"38,223,525","12,392,618,100",325,326,323,323,2.5,"15,107"
109/03/04,"44,745,146","14,304,795,666",322,322,317,320.5,3,"16,118"
109/03/03,"55,169,411","17,534,766,696",318.5,320,316,317.5,6.5,"20,713"
109/03/02,"86,372,942","26,864,484,400",308,317,308,311,-5,"35,320"
109/02/27,"62,401,927","19,756,146,876",319,320,315,316,-2.5,"20,633"
109/02/26,"60,768,362","19,341,695,595",317,320.5,316.5,318.5,-3.5,"24,310"
109/02/25,"38,674,011","12,425,785,349",320,323.5,317.5,322,2,"17,366"
109/02/24,"42,946,680","13,754,512,932",319.5,321.5,319.5,320,-5,"18,902"
109/02/21,"22,974,534","7,463,007,621",325.5,326.5,323,325,-0.5,"9,342"
109/02/20,"27,061,736","8,832,642,641",328,329,325,325.5,-1,"11,695"
109/02/19,"48,856,218","15,881,609,046",322.5,327,322,326.5,4.5,"16,003"
109/02/18,"64,662,604","20,957,801,150",324.5,326.5,322,322,-9.5,"36,520"
