0,1,2,3,4,5,6,7,8
108/08/01,"31,383,363","2,448,631,923",77.80,78.40,77.60,77.90,-0.70,"13,709"
108/08/02,"51,771,742","3,932,053,892",76.50,76.60,75.50,75.50,-2.40,"25,321"
108/08/05,"49,484,279","3,630,339,605",74.90,74.90,72.60,72.80,-2.70,"25,954"
108/08/06,"40,168,974","2,899,786,822",71.00,73.60,70.70,73.30,+0.50,"19,447"
108/08/07,"26,458,601","1,935,659,844",73.60,73.90,72.80,72.90,-0.40,"12,876"
108/08/08,"19,132,614","1,401,390,427",72.80,73.70,72.70,73.10,+0.20,"8,520"
108/08/12,"18,829,546","1,386,961,208",73.20,74.30,72.80,73.70,+0.60,"9,212"
108/08/13,"18,041,979","1,319,078,341",73.80,73.80,72.90,72.90,-0.80,"8,642"
108/08/14,"34,110,030","2,497,656,890",74.00,74.30,72.60,72.60,-0.30,"13,839"
108/08/15,"29,341,797","2,102,556,384",71.50,71.90,71.30,71.60,-1.00,"14,450"
108/08/16,"33,475,801","2,407,954,491",71.40,72.70,71.20,72.00,+0.40,"14,550"
108/08/19,"19,816,447","1,437,460,797",72.50,73.00,72.20,72.40,+0.40,"9,431"
108/08/20,"18,777,661","1,361,574,436",72.50,72.90,72.40,72.40, 0.00,"8,278"
108/08/21,"27,098,920","1,989,126,254",73.00,73.80,72.60,73.50,+1.10,"12,750"
108/08/22,"23,080,538","1,702,786,612",74.00,74.30,73.30,73.90,+0.40,"9,530"
108/08/23,"16,397,789","1,203,893,184",73.50,73.90,73.20,73.30,-0.60,"8,009"
108/08/26,"29,641,247","2,131,214,083",71.80,72.10,71.60,72.00,-1.30,"15,334"
108/08/27,"37,138,289","2,681,293,432",72.50,72.60,72.00,72.20,+0.20,"9,144"
108/08/28,"14,696,633","1,061,042,978",72.30,72.50,72.00,72.40,+0.20,"7,462"
108/08/29,"20,188,936","1,452,837,808",72.40,72.40,71.80,71.90,-0.50,"9,559"
108/08/30,"39,791,593","2,926,659,371",72.80,74.20,72.60,74.20,+2.30,"16,463"
108/09/02,"19,418,490","1,437,551,600",74.40,74.40,73.80,74.00,-0.20,"9,706"
108/09/03,"14,880,467","1,099,921,236",74.20,74.30,73.60,73.60,-0.40,"6,761"
108/09/04,"31,103,326","2,302,854,103",73.90,74.50,73.70,74.30,+0.70,"9,126"
108/09/05,"26,853,451","2,009,112,468",74.80,75.30,74.40,74.90,+0.60,"11,720"
108/09/06,"29,362,446","2,213,894,500",75.50,75.90,75.00,75.00,+0.10,"14,340"
108/09/09,"20,213,537","1,515,871,410",75.50,75.70,74.60,74.70,-0.30,"9,867"
108/09/10,"24,330,390","1,802,563,745",74.80,74.80,73.80,74.10,-0.60,"11,187"
108/09/11,"35,738,526","2,665,190,390",74.50,75.30,74.20,74.50,+0.40,"14,229"
108/09/12,"61,561,226","4,648,457,642",75.00,76.00,74.60,76.00,+1.50,"26,748"
108/09/16,"42,605,700","3,226,860,951",76.30,76.40,75.00,76.00, 0.00,"15,028"
108/09/17,"43,926,799","3,284,313,874",74.90,75.50,74.50,74.60,-1.40,"19,504"
108/09/18,"33,122,317","2,466,647,011",74.70,74.90,74.10,74.40,-0.20,"13,550"
108/09/19,"31,821,479","2,354,960,866",74.60,74.80,73.50,73.50,-0.90,"13,983"
108/09/20,"33,927,500","2,521,042,744",73.80,74.50,73.80,74.50,+1.00,"8,653"
108/09/23,"10,657,229","794,333,608",74.50,74.70,74.20,74.70,+0.20,"5,397"
108/09/24,"19,777,743","1,481,741,359",74.70,75.30,74.50,74.90,+0.20,"7,930"
108/09/25,"18,380,995","1,369,148,183",74.70,74.80,74.10,74.80,-0.10,"7,481"
108/09/26,"22,665,993","1,683,566,362",75.00,75.00,74.00,74.00,-0.80,"8,846"
108/09/27,"25,514,894","1,877,490,240",74.10,74.30,73.20,73.20,-0.80,"11,217"
108/10/01,"47,479,934","3,442,928,053",72.20,73.00,72.20,72.60,-0.60,"20,014"
108/10/02,"26,526,996","1,918,576,398",72.20,72.50,72.20,72.30,-0.30,"12,200"
108/10/03,"28,106,086","2,019,549,226",71.80,72.20,71.50,72.00,-0.30,"13,528"
108/10/04,"18,814,662","1,360,137,603",72.20,72.70,72.00,72.70,+0.70,"9,549"
108/10/07,"25,366,095","1,866,993,860",73.40,74.00,73.20,73.40,+0.70,"11,706"
108/10/08,"28,493,260","2,105,351,412",73.90,74.20,73.50,74.00,+0.60,"11,091"
108/10/09,"18,869,984","1,382,827,132",73.50,73.80,72.90,72.90,-1.10,"7,885"
108/10/14,"48,248,401","3,583,251,274",74.30,74.50,73.80,74.50,+1.60,"15,732"
108/10/15,"39,991,555","2,995,659,383",75.00,75.40,74.50,74.70,+0.20,"12,889"
108/10/16,"35,414,100","2,656,399,981",75.40,75.40,74.70,75.00,+0.30,"12,317"
108/10/17,"81,667,038","6,223,362,226",75.30,77.50,75.00,77.20,+2.20,"32,370"
108/10/18,"79,307,262","6,135,246,690",77.60,78.20,76.90,76.90,-0.30,"22,232"
108/10/21,"32,659,971","2,517,240,178",77.20,77.60,76.40,77.60,+0.70,"12,693"
108/10/22,"84,257,950","6,668,430,797",78.50,79.80,78.40,79.50,+1.90,"34,399"
108/10/23,"89,180,610","7,144,162,167",80.00,80.90,79.10,80.50,+1.00,"33,358"
108/10/24,"40,227,260","3,240,812,274",80.90,81.20,80.20,80.50, 0.00,"16,658"
108/10/25,"35,866,261","2,871,800,127",80.70,80.70,79.60,80.20,-0.30,"14,070"
108/10/28,"24,589,303","1,976,884,140",80.50,80.80,80.00,80.10,-0.10,"11,179"
108/10/29,"43,338,927","3,501,791,877",80.10,81.40,80.10,80.80,+0.70,"18,579"
108/10/30,"31,199,154","2,503,835,220",80.90,80.90,79.70,80.20,-0.60,"12,486"
108/10/31,"39,615,853","3,205,652,611",81.00,81.40,80.60,80.60,+0.40,"15,447"
108/11/01,"126,495,985","10,516,290,118",81.40,84.80,80.90,84.80,+4.20,"54,653"
108/11/04,"157,046,158","13,788,215,938",86.10,89.10,86.10,89.00,+4.20,"69,524"
108/11/05,"114,554,576","10,282,369,664",90.00,90.40,89.10,90.00,+1.00,"49,127"
108/11/06,"102,692,823","9,247,509,770",90.50,90.90,88.90,90.40,+0.40,"43,449"
108/11/07,"91,907,245","8,308,738,401",90.40,91.00,89.80,90.80,+0.40,"36,793"
108/11/08,"107,939,604","9,898,925,887",91.20,92.90,90.90,90.90,+0.10,"48,100"
108/11/11,"113,464,283","10,036,725,149",91.00,91.30,86.70,87.90,-3.00,"47,982"
108/11/12,"87,919,854","7,892,657,442",89.10,91.00,88.70,91.00,+3.10,"37,303"
108/11/13,"53,336,137","4,788,176,972",90.00,90.60,89.20,89.70,-1.30,"23,412"
108/11/14,"89,212,854","8,050,458,022",91.40,91.40,89.30,89.30,-0.40,"30,500"
108/11/15,"43,552,570","3,928,041,685",90.70,90.80,89.80,90.10,+0.80,"18,749"
108/11/18,"35,921,688","3,244,631,720",90.10,90.70,89.90,90.50,+0.40,"14,611"
108/11/19,"109,575,561","10,092,721,829",90.50,92.80,90.30,92.80,+2.30,"47,352"
108/11/20,"44,527,871","4,089,310,578",92.80,92.80,91.20,91.90,-0.90,"20,426"
108/11/21,"52,752,786","4,825,030,164",91.20,92.50,90.70,92.50,+0.60,"20,606"
108/11/22,"30,090,529","2,765,280,631",93.00,93.00,91.30,91.40,-1.10,"15,802"
108/11/25,"56,144,076","5,046,637,379",91.60,91.60,89.00,89.60,-1.80,"24,137"
108/11/26,"74,419,119","6,692,787,107",90.40,90.40,89.40,89.90,+0.30,"14,304"
108/11/27,"21,007,877","1,895,290,466",89.60,90.80,89.60,90.60,+0.70,"10,282"
108/11/28,"19,363,801","1,748,262,807",90.60,90.70,89.70,89.80,-0.80,"9,626"
108/11/29,"37,756,546","3,364,546,289",90.00,90.50,88.20,88.50,-1.30,"16,445"
108/12/02,"31,236,074","2,746,751,820",88.60,89.30,86.80,88.60,+0.10,"14,896"
108/12/03,"34,645,279","3,100,405,770",88.30,90.30,87.80,90.00,+1.40,"14,042"
108/12/04,"26,034,634","2,322,526,955",90.00,90.00,88.70,89.50,-0.50,"9,926"
108/12/05,"19,851,813","1,788,613,637",90.00,90.70,89.60,89.90,+0.40,"9,419"
108/12/06,"20,657,992","1,864,481,080",90.60,90.90,89.70,90.50,+0.60,"10,122"
108/12/09,"39,013,354","3,554,471,708",90.80,91.70,90.30,91.00,+0.50,"16,974"
108/12/10,"14,192,519","1,282,178,710",90.50,90.80,90.10,90.30,-0.70,"6,932"
108/12/11,"32,362,218","2,944,889,438",90.50,91.30,90.40,91.30,+1.00,"14,049"
108/12/12,"32,664,180","2,991,238,892",92.00,92.20,91.00,91.00,-0.30,"13,263"
108/12/13,"33,488,249","3,060,261,787",92.00,92.00,90.90,91.00, 0.00,"15,711"
108/12/16,"34,055,107","3,121,729,569",91.50,92.40,91.10,91.60,+0.60,"14,433"
108/12/17,"31,166,098","2,846,439,695",91.80,91.90,91.10,91.60, 0.00,"12,212"
108/12/18,"58,840,462","5,427,958,104",91.60,92.80,91.10,92.40,+0.80,"24,632"
108/12/19,"28,904,382","2,653,486,845",92.00,92.20,91.30,92.20,-0.20,"11,949"
108/12/20,"39,064,336","3,573,523,990",92.50,92.60,91.10,91.10,-1.10,"11,011"
108/12/23,"17,511,564","1,595,581,554",91.30,91.70,90.70,91.50,+0.40,"8,301"
108/12/24,"11,775,451","1,072,386,883",91.50,91.50,90.80,90.90,-0.60,"5,935"
108/12/25,"11,310,473","1,029,248,360",91.10,91.30,90.80,91.00,+0.10,"6,353"
108/12/26,"10,097,183","917,789,491",91.00,91.30,90.70,90.80,-0.20,"5,517"
108/12/27,"20,188,995","1,848,289,316",91.40,91.90,91.10,91.50,+0.70,"8,406"
108/12/30,"15,811,376","1,442,350,252",91.60,91.80,90.90,90.90,-0.60,"6,646"
108/12/31,"14,491,239","1,317,119,661",90.70,91.40,90.70,90.80,-0.10,"6,530"
107/01/02,"28,602,316","2,717,808,150",95.40,95.70,94.30,95.00,-0.20,"13,347"
107/01/03,"58,507,086","5,524,486,037",95.00,95.30,94.00,94.00,-1.00,"24,224"
107/01/04,"53,756,400","4,991,911,000",93.60,93.90,92.50,92.60,-1.40,"27,277"
107/01/05,"59,252,732","5,464,513,791",92.30,93.00,91.60,93.00,+0.40,"24,457"
107/01/08,"50,081,699","4,603,246,988",92.30,92.60,91.70,91.80,-1.20,"27,073"
107/01/09,"37,896,431","3,486,758,152",92.50,92.60,91.80,91.80, 0.00,"15,686"
107/01/10,"56,026,125","5,095,360,964",91.20,91.50,90.60,90.80,-1.00,"27,107"
107/01/11,"66,709,480","6,098,320,187",91.20,92.50,90.90,91.40,+0.60,"27,221"
107/01/12,"48,985,693","4,502,608,788",91.60,92.40,91.50,91.80,+0.40,"20,294"
107/01/15,"42,031,735","3,907,221,469",92.70,93.30,92.40,93.30,+1.50,"17,154"
107/01/16,"40,639,740","3,794,403,900",93.60,93.70,93.00,93.40,+0.10,"16,850"
107/01/17,"37,263,455","3,468,798,922",92.80,93.50,92.60,93.40, 0.00,"17,251"
107/01/18,"56,382,825","5,319,182,705",94.10,94.80,93.80,93.80,+0.40,"24,836"
107/01/19,"101,433,926","9,732,794,022",94.00,96.90,94.00,96.90,+3.10,"48,573"
107/01/22,"61,170,194","5,923,959,151",97.20,97.40,96.10,96.60,-0.30,"27,450"
107/01/23,"50,229,901","4,827,590,551",96.00,96.90,95.50,96.90,+0.30,"21,943"
107/01/24,"42,324,664","4,066,850,522",96.80,96.80,95.80,95.90,-1.00,"18,752"
107/01/25,"56,900,448","5,450,068,563",95.20,96.50,95.20,95.40,-0.50,"20,393"
107/01/26,"45,822,009","4,377,351,726",95.20,96.10,95.00,95.40, 0.00,"17,664"
107/01/29,"46,205,080","4,384,712,966",95.40,95.70,94.50,94.70,-0.70,"17,826"
107/01/30,"38,358,773","3,607,754,561",94.20,94.90,93.60,93.60,-1.10,"16,613"
107/01/31,"56,868,154","5,261,949,172",92.10,93.00,92.10,92.20,-1.40,"25,346"
107/02/01,"40,795,169","3,825,133,269",92.60,94.80,92.60,93.50,+1.30,"18,327"
107/02/02,"47,972,940","4,542,738,388",93.80,95.40,93.70,95.20,+1.70,"21,046"
107/02/05,"61,248,936","5,692,109,488",92.50,93.50,92.50,92.80,-2.40,"23,317"
107/02/06,"143,785,639","12,905,089,773",90.60,91.20,88.10,89.20,-3.60,"70,723"
107/02/07,"72,117,501","6,523,943,797",91.30,91.30,90.00,90.00,+0.80,"28,842"
107/02/08,"40,492,147","3,623,003,430",90.00,90.40,89.00,89.00,-1.00,"19,770"
107/02/09,"67,539,890","5,875,929,519",86.10,88.00,86.10,87.50,-1.50,"34,053"
107/02/12,"63,847,761","5,609,624,325",87.70,88.60,87.60,87.60,+0.10,"28,595"
107/02/21,"61,995,455","5,482,551,405",88.20,89.00,88.20,88.20,+0.60,"23,961"
107/02/22,"45,588,322","4,004,702,580",87.80,88.40,87.60,87.90,-0.30,"19,113"
107/02/23,"53,746,088","4,772,559,540",88.10,89.70,88.10,88.90,+1.00,"15,390"
107/02/26,"41,008,502","3,657,402,773",89.00,89.80,88.80,88.80,-0.10,"14,047"
107/02/27,"41,590,606","3,692,299,392",89.50,89.70,88.10,88.10,-0.70,"14,413"
107/03/01,"42,073,991","3,698,227,165",87.80,88.30,87.50,87.90,-0.20,"16,467"
107/03/02,"28,180,553","2,461,227,316",87.20,87.80,87.00,87.80,-0.10,"13,846"
107/03/05,"31,341,174","2,738,562,304",87.70,88.10,87.00,87.00,-0.80,"15,273"
107/03/06,"35,392,520","3,124,639,407",88.30,88.80,87.80,88.20,+1.20,"14,546"
107/03/07,"44,181,640","3,940,688,349",88.60,90.10,88.30,88.50,+0.30,"21,638"
107/03/08,"33,448,190","2,990,943,927",89.40,89.90,88.60,89.40,+0.90,"14,864"
107/03/09,"87,372,802","8,001,130,684",91.00,92.30,90.30,91.90,+2.50,"38,336"
107/03/12,"88,739,231","8,336,163,178",93.90,94.50,93.20,94.30,+2.40,"35,226"
107/03/13,"86,118,224","8,235,473,275",95.00,96.50,94.80,95.20,+0.90,"35,406"
107/03/14,"49,836,069","4,670,636,869",94.10,94.40,93.30,93.30,-1.90,"22,895"
107/03/15,"41,628,707","3,886,535,793",92.80,94.70,92.30,93.40,+0.10,"16,211"
107/03/16,"71,628,333","6,668,268,394",94.10,94.10,92.80,92.80,-0.60,"17,413"
107/03/19,"29,752,391","2,763,669,263",92.60,93.50,92.40,92.90,+0.10,"11,077"
107/03/20,"27,906,678","2,584,515,023",92.70,92.90,92.40,92.60,-0.30,"11,074"
107/03/21,"28,202,714","2,608,174,566",92.20,92.90,92.20,92.40,-0.20,"11,232"
107/03/22,"25,353,175","2,354,104,044",93.00,93.40,92.40,92.80,+0.40,"9,287"
107/03/23,"58,645,094","5,331,385,445",91.00,91.60,90.40,90.40,-2.40,"28,472"
107/03/26,"32,305,086","2,905,271,284",89.70,90.30,89.70,90.20,-0.20,"15,108"
107/03/27,"30,083,466","2,740,851,377",91.00,91.50,90.70,91.20,+1.00,"11,166"
107/03/28,"23,082,576","2,088,647,728",90.90,90.90,90.10,90.10,-1.10,"10,705"
107/03/29,"30,403,437","2,739,496,880",90.00,90.60,89.70,90.00,-0.10,"12,989"
107/03/30,"34,489,126","3,160,650,158",90.90,92.30,90.90,91.40,+1.40,"14,874"
107/03/31,"136,508,837","12,140,468,093",90.10,90.50,88.00,88.50,-2.90,"80,522"
107/04/02,"54,717,977","4,835,468,263",88.50,89.40,87.50,88.10,-0.40,"28,316"
107/04/03,"59,828,974","5,215,608,752",87.10,87.50,86.90,87.20,-0.90,"28,728"
107/04/09,"57,130,701","4,977,483,453",86.60,88.00,86.50,87.40,+0.20,"22,915"
107/04/10,"35,830,562","3,121,816,992",86.80,87.50,86.80,87.00,-0.40,"16,517"
107/04/11,"40,026,593","3,516,992,083",87.70,88.90,87.30,87.30,+0.30,"18,662"
107/04/12,"39,294,009","3,419,821,772",87.10,87.50,86.80,86.80,-0.50,"18,312"
107/04/13,"26,216,377","2,282,486,666",87.00,87.30,86.90,87.00,+0.20,"11,908"
107/04/16,"25,624,781","2,238,279,729",87.10,88.00,86.80,87.60,+0.60,"11,878"
107/04/17,"42,604,364","3,696,248,140",87.20,87.30,86.50,86.50,-1.10,"21,400"
107/04/18,"74,089,445","6,329,366,825",86.60,87.00,84.80,84.80,-1.70,"39,722"
107/04/19,"69,794,542","5,878,505,222",84.00,85.60,82.90,85.00,+0.20,"34,019"
107/04/20,"31,409,315","2,637,811,293",83.80,84.40,83.50,84.00,-1.00,"16,108"
107/04/23,"45,407,993","3,778,169,892",83.60,83.90,83.00,83.00,-1.00,"22,082"
107/04/24,"71,954,115","5,840,550,115",82.30,82.40,80.40,80.60,-2.40,"36,171"
107/04/25,"50,379,006","4,033,772,174",79.90,80.60,79.50,80.40,-0.20,"25,573"
107/04/26,"38,295,547","3,103,084,707",81.50,82.00,80.50,80.60,+0.20,"18,802"
107/04/27,"27,812,644","2,256,543,608",81.40,81.50,80.80,81.50,+0.90,"11,933"
107/04/30,"29,947,188","2,472,563,480",82.20,83.00,81.50,82.90,+1.40,"14,061"
107/05/02,"37,067,440","3,061,708,777",83.30,83.60,81.70,81.80,-1.10,"15,385"
107/05/03,"50,884,094","4,091,084,793",80.30,80.80,80.10,80.10,-1.70,"22,674"
107/05/04,"25,106,884","2,021,661,181",80.10,80.90,80.10,80.40,+0.30,"11,211"
107/05/07,"26,861,389","2,185,074,538",81.50,82.00,80.60,81.60,+1.20,"10,779"
107/05/08,"28,772,741","2,360,714,977",81.30,82.60,81.30,82.60,+1.00,"10,786"
107/05/09,"31,879,336","2,618,012,413",81.80,83.10,81.80,81.80,-0.80,"13,923"
107/05/10,"25,511,727","2,106,731,741",82.30,83.00,82.10,82.90,+1.10,"9,888"
107/05/11,"47,533,565","4,011,773,225",84.10,85.00,83.60,85.00,+2.10,"21,773"
107/05/14,"128,444,838","11,415,306,682",90.40,90.40,87.70,89.00,+4.00,"57,441"
107/05/15,"72,738,571","6,340,052,428",89.00,89.00,86.00,86.00,-3.00,"33,289"
107/05/16,"55,360,314","4,698,013,770",85.60,85.90,84.10,84.60,-1.40,"24,444"
107/05/17,"28,341,526","2,405,685,630",84.80,85.60,84.20,84.20,-0.40,"11,902"
107/05/18,"23,937,515","2,018,466,012",84.40,85.00,83.90,83.90,-0.30,"10,451"
107/05/21,"23,998,899","2,039,788,315",84.40,85.50,84.40,85.00,+1.10,"10,939"
107/05/22,"25,590,386","2,160,920,330",85.10,85.40,84.00,84.00,-1.00,"11,123"
107/05/23,"20,057,024","1,685,766,153",84.50,84.70,83.60,83.60,-0.40,"8,695"
107/05/24,"22,938,112","1,927,730,551",83.50,84.40,83.50,84.10,+0.50,"8,619"
107/05/25,"50,653,047","4,349,587,642",84.50,87.00,84.30,86.50,+2.40,"22,684"
107/05/28,"65,484,504","5,793,767,906",88.20,88.90,87.80,88.80,+2.30,"29,929"
107/05/29,"42,302,564","3,728,378,098",88.90,89.00,87.50,87.60,-1.20,"15,469"
107/05/30,"39,291,912","3,426,672,151",86.50,88.10,86.50,87.40,-0.20,"15,707"
107/05/31,"83,601,154","7,225,946,419",87.40,88.00,85.70,85.70,-1.70,"17,536"
107/06/01,"21,701,048","1,877,229,476",86.20,87.00,86.10,86.60,+0.90,"9,366"
107/06/04,"35,011,435","3,070,032,201",87.50,88.00,87.40,87.80,+1.20,"12,044"
107/06/05,"32,115,417","2,825,673,673",88.00,88.50,87.50,88.10,+0.30,"12,232"
107/06/06,"46,432,108","4,121,446,312",88.00,89.20,88.00,89.10,+1.00,"18,661"
107/06/07,"90,021,834","8,117,164,569",89.90,91.20,89.30,91.20,+2.10,"36,960"
107/06/08,"100,334,529","8,998,037,006",91.30,91.90,88.00,88.30,-2.90,"39,523"
107/06/11,"40,059,515","3,511,608,470",88.10,88.40,87.10,87.40,-0.90,"15,490"
107/06/12,"45,276,716","3,966,911,526",87.30,88.20,87.10,87.70,+0.30,"14,070"
107/06/13,"28,052,487","2,462,466,403",88.00,88.40,87.30,87.80,+0.10,"10,128"
107/06/14,"63,053,102","5,435,297,672",86.80,87.30,85.50,85.50,-2.30,"28,714"
107/06/15,"55,144,936","4,679,517,838",84.80,85.20,84.50,85.00,-0.50,"18,047"
107/06/19,"66,100,691","5,509,852,111",83.60,84.20,83.00,83.00,-2.00,"29,666"
107/06/20,"47,643,520","3,931,979,024",82.30,83.40,81.80,83.00, 0.00,"19,911"
107/06/21,"30,789,193","2,553,597,039",83.00,83.50,82.70,82.70,-0.30,"12,525"
107/06/22,"33,349,299","2,739,176,147",82.00,82.40,81.80,82.30,-0.40,"14,116"
107/06/25,"35,870,279","2,935,164,491",82.10,82.20,81.50,81.50,-0.80,"16,314"
107/06/26,"41,777,199","3,373,263,287",80.90,81.60,80.30,81.00,-0.50,"19,449"
107/06/27,"32,923,720","2,670,249,405",81.10,81.50,80.90,80.90,-0.10,"14,529"
107/06/28,"28,261,700","2,280,230,820",80.90,81.10,80.30,80.50,-0.40,"12,196"
107/06/29,"39,735,409","3,266,758,929",81.10,83.20,81.00,83.20,+2.70,"16,329"
107/07/02,"34,168,444","2,801,225,646",83.30,83.30,81.00,81.00,-2.20,"14,831"
107/07/03,"23,992,573","1,941,693,913",81.10,81.70,80.50,80.70,-0.30,"11,205"
107/07/04,"17,452,796","1,417,689,247",80.80,81.60,80.80,81.60,+0.90,"6,839"
107/07/05,"17,474,083","1,419,788,710",81.70,81.80,81.00,81.20,-0.40,"6,781"
107/07/06,"39,278,906","3,165,975,950",80.90,81.20,80.20,80.50,-0.70,"13,882"
107/07/09,"23,838,042","1,934,894,382",81.40,81.60,80.70,80.80,+0.30,"8,044"
107/07/10,"31,352,455","2,529,597,690",81.20,81.30,80.30,80.50,-0.30,"11,414"
107/07/11,"37,731,076","3,069,033,804",80.60,82.00,80.60,81.60,+1.10,"13,630"
107/07/12,"26,209,664","2,128,826,251",80.80,81.80,80.80,81.20,-0.40,"8,518"
107/07/13,"36,224,415","2,981,263,603",81.70,82.90,81.70,82.90,+1.70,"13,728"
107/07/16,"24,798,091","2,060,074,853",83.00,83.40,82.80,82.80,-0.10,"10,146"
107/07/17,"23,732,878","1,967,617,066",82.90,83.50,82.50,82.90,+0.10,"9,329"
107/07/18,"46,690,209","3,921,547,547",83.80,84.40,83.40,84.10,+1.20,"18,817"
107/07/19,"38,913,244","3,304,596,972",84.50,85.20,84.30,85.20,+1.10,"18,253"
107/07/20,"38,980,756","3,317,339,303",85.50,85.80,84.20,85.30,+0.10,"18,147"
107/07/23,"35,744,652","3,051,215,034",85.60,85.70,84.90,85.50,+0.20,"16,113"
107/07/24,"64,869,538","5,538,047,893",85.10,86.00,85.00,85.20,-0.30,"23,288"
107/07/25,"37,942,818","3,142,501,721",82.80,83.20,82.40,82.70,X0.00,"15,765"
107/07/26,"26,804,047","2,217,911,757",82.50,83.50,82.20,83.50,+0.80,"12,476"
107/07/27,"23,752,787","1,978,245,859",83.30,83.70,83.00,83.20,-0.30,"8,695"
107/07/30,"37,142,208","3,115,512,572",83.40,84.30,83.10,84.20,+1.00,"13,057"
107/07/31,"25,939,040","2,172,008,222",83.60,84.00,83.40,83.80,-0.40,"9,112"
107/08/01,"30,518,200","2,563,028,560",83.90,84.30,83.50,84.10,+0.30,"9,816"
107/08/02,"30,535,677","2,554,483,656",84.50,84.50,82.60,82.80,-1.30,"12,008"
107/08/03,"23,113,163","1,930,053,935",83.60,83.80,83.00,83.80,+1.00,"10,151"
107/08/06,"23,111,196","1,952,682,416",83.60,84.90,83.60,84.60,+0.80,"9,553"
107/08/07,"31,057,339","2,635,379,676",85.20,85.20,84.40,84.40,-0.20,"11,580"
107/08/08,"32,682,750","2,774,938,551",85.00,85.10,84.40,85.00,+0.60,"12,555"
107/08/09,"26,007,558","2,220,494,242",85.60,85.60,85.00,85.20,+0.20,"11,045"
107/08/10,"33,324,361","2,857,489,450",85.40,86.00,85.30,85.90,+0.70,"14,176"
107/08/13,"35,247,586","2,978,768,364",85.90,86.00,83.50,83.80,-2.10,"17,044"
107/08/14,"74,063,113","6,052,300,499",83.10,83.10,80.80,81.30,-2.50,"33,316"
107/08/15,"47,184,896","3,807,510,462",81.00,81.50,80.30,81.10,-0.20,"22,096"
107/08/16,"26,187,636","2,124,582,015",81.00,81.80,80.30,81.20,+0.10,"12,030"
107/08/17,"23,859,139","1,945,395,682",82.00,82.10,81.10,81.10,-0.10,"8,697"
107/08/20,"21,233,292","1,723,822,723",81.10,81.60,81.00,81.00,-0.10,"9,120"
107/08/21,"21,770,474","1,766,062,240",81.20,81.30,81.00,81.00, 0.00,"8,477"
107/08/22,"17,172,617","1,399,072,074",81.20,81.90,81.20,81.70,+0.70,"7,857"
107/08/23,"21,287,074","1,734,125,085",82.10,82.10,81.00,81.80,+0.10,"9,352"
107/08/24,"21,486,869","1,739,721,400",81.50,81.60,80.50,81.10,-0.70,"9,776"
107/08/27,"19,918,539","1,612,991,811",81.10,81.30,80.80,81.00,-0.10,"8,684"
107/08/28,"23,085,678","1,875,100,803",81.30,81.50,81.00,81.20,+0.20,"8,671"
107/08/29,"21,820,117","1,773,227,509",81.20,81.40,81.10,81.40,+0.20,"8,145"
107/08/30,"26,893,060","2,183,760,280",81.60,81.60,80.90,80.90,-0.50,"10,184"
107/08/31,"43,337,037","3,488,411,600",80.70,80.80,80.30,80.50,-0.40,"14,089"
107/09/03,"24,454,766","1,963,318,505",80.70,80.70,80.10,80.10,-0.40,"11,320"
107/09/04,"17,486,736","1,402,957,618",80.20,80.50,80.10,80.10, 0.00,"7,291"
107/09/05,"28,331,808","2,272,292,062",80.50,80.50,80.10,80.10, 0.00,"8,274"
107/09/06,"44,505,565","3,533,952,933",80.00,80.10,79.10,79.30,-0.80,"19,769"
107/09/07,"66,871,228","5,219,532,566",79.10,79.10,77.50,77.70,-1.60,"33,653"
107/09/10,"86,398,522","6,529,307,947",77.40,77.50,74.80,75.10,-2.60,"37,768"
107/09/11,"50,323,730","3,862,305,230",75.40,77.70,75.40,77.70,+2.60,"19,968"
107/09/12,"43,943,268","3,398,573,056",78.00,78.30,76.60,77.00,-0.70,"15,310"
107/09/13,"36,880,996","2,810,232,167",77.00,77.00,75.80,76.00,-1.00,"15,776"
107/09/14,"33,519,896","2,596,809,922",76.70,78.00,76.70,77.90,+1.90,"13,608"
107/09/17,"15,468,567","1,202,724,926",78.00,78.00,77.50,77.80,-0.10,"6,309"
107/09/18,"34,636,912","2,644,862,329",77.10,77.20,75.80,75.80,-2.00,"15,729"
107/09/19,"30,577,641","2,329,728,500",76.20,76.50,75.80,76.40,+0.60,"11,990"
107/09/20,"26,602,524","2,013,268,919",76.20,76.30,75.20,75.60,-0.80,"11,220"
107/09/21,"53,479,279","4,041,692,097",75.80,76.20,75.10,75.80,+0.20,"14,660"
107/09/25,"20,826,641","1,580,166,880",75.50,76.30,75.20,76.10,+0.30,"9,364"
107/09/26,"32,305,972","2,500,468,333",76.80,77.90,76.50,77.30,+1.20,"13,653"
107/09/27,"30,732,370","2,400,029,461",77.50,78.70,77.30,78.70,+1.40,"14,489"
107/09/28,"38,218,400","3,017,084,198",78.90,79.50,78.10,79.20,+0.50,"14,128"
107/10/01,"27,677,022","2,213,853,060",79.90,80.40,79.60,79.90,+0.70,"12,848"
107/10/02,"39,883,714","3,144,463,376",80.30,80.40,78.10,78.10,-1.80,"15,971"
107/10/03,"29,803,905","2,315,818,630",78.10,78.20,77.60,77.80,-0.30,"6,859"
107/10/04,"30,305,034","2,322,411,767",77.70,77.80,76.20,76.20,-1.60,"15,126"
107/10/05,"33,643,388","2,548,528,188",76.20,76.50,75.20,75.60,-0.60,"15,199"
