Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
106/01/03,"2,354,051","259,012,610",112.00,112.00,109.00,109.50,-2.50,"1,591"
106/01/04,"3,642,711","397,158,499",110.00,110.50,108.00,109.50, 0.00,"2,556"
106/01/05,"3,336,093","368,610,730",109.00,112.00,108.00,111.00,+1.50,"1,939"
106/01/06,"1,545,704","169,013,236",110.00,110.00,108.50,109.00,-2.00,"1,025"
106/01/09,"1,789,637","195,973,933",110.00,110.50,109.00,109.00, 0.00,"1,222"
106/01/10,"3,386,543","366,092,687",109.50,110.00,107.50,108.50,-0.50,"1,975"
106/01/11,"1,977,394","214,091,846",109.00,109.50,107.50,107.50,-1.00,996
106/01/12,"2,625,964","286,379,112",108.50,110.00,108.00,108.00,+0.50,"1,451"
106/01/13,"1,343,585","146,265,680",109.50,110.00,108.00,108.00, 0.00,651
106/01/16,"4,201,284","440,286,174",108.50,108.50,104.00,104.50,-3.50,"2,304"
106/01/17,"2,640,461","276,054,905",104.50,106.00,104.00,104.50, 0.00,"1,184"
106/01/18,"4,226,439","441,468,595",104.50,105.50,103.50,105.00,+0.50,"2,656"
106/01/19,"3,473,293","360,594,472",105.00,105.00,103.00,104.00,-1.00,"1,876"
106/01/20,"3,017,016","313,449,164",103.50,105.00,103.00,104.00, 0.00,"2,021"
106/01/23,"3,227,419","341,419,199",105.50,106.00,105.00,106.00,+2.00,"1,741"
106/01/24,"2,157,170","228,746,520",106.00,106.50,105.00,106.50,+0.50,"1,146"
106/02/02,"5,320,118","556,305,325",106.00,106.50,103.50,103.50,-3.00,"3,257"
106/02/03,"2,570,162","267,646,263",104.00,105.00,103.50,104.00,+0.50,"1,776"
106/02/06,"2,593,316","274,735,650",104.00,107.00,103.50,106.50,+2.50,"1,286"
106/02/07,"3,116,871","327,127,517",105.00,106.00,104.00,104.50,-2.00,"2,152"
106/02/08,"3,743,945","388,860,780",104.00,105.00,103.00,104.00,-0.50,"2,634"
106/02/09,"3,052,900","318,579,100",103.50,105.00,103.50,104.50,+0.50,"2,014"
106/02/10,"3,985,365","424,994,055",105.00,107.50,104.50,107.50,+3.00,"2,693"
106/02/13,"3,784,125","407,691,809",108.00,108.50,106.50,106.50,-1.00,"1,426"
106/02/14,"4,718,343","507,524,701",107.00,108.50,106.50,108.00,+1.50,"1,432"
106/02/15,"4,139,658","449,929,383",108.00,110.00,107.00,109.00,+1.00,"1,585"
106/02/16,"6,324,094","698,568,652",110.00,113.00,108.50,108.50,-0.50,"2,388"
106/02/17,"2,123,876","228,551,732",109.00,109.00,107.00,107.00,-1.50,"1,209"
106/02/18,"916,025","98,391,175",107.00,108.00,106.50,107.50,+0.50,289
106/02/20,"1,644,711","176,631,429",108.00,108.00,106.50,108.00,+0.50,"1,199"
106/02/21,"1,301,740","139,964,180",107.00,108.50,107.00,107.50,-0.50,532
106/02/22,"3,931,221","428,655,368",108.00,110.00,108.00,109.00,+1.50,"1,876"
106/02/23,"1,711,992","187,187,629",109.00,110.00,108.50,109.00, 0.00,860
106/02/24,"2,423,253","261,622,071",109.00,109.50,107.00,107.00,-2.00,"1,142"
106/03/01,"3,172,503","333,826,315",107.00,107.00,104.50,104.50,-2.50,"2,080"
106/03/02,"2,792,309","292,135,945",104.50,105.50,103.50,105.50,+1.00,"1,727"
106/03/03,"2,386,221","248,320,591",104.00,105.00,103.50,104.50,-1.00,"1,544"
106/03/06,"3,109,783","333,032,281",106.00,107.50,106.00,107.50,+3.00,"1,663"
106/03/07,"2,595,410","278,172,072",107.00,108.00,106.00,108.00,+0.50,"1,175"
106/03/08,"1,253,062","133,885,162",107.00,107.50,106.50,107.00,-1.00,687
106/03/09,"3,089,824","323,208,604",106.50,106.50,104.00,104.00,-3.00,"1,819"
106/03/10,"3,697,144","382,554,476",104.00,104.00,103.00,103.50,-0.50,"2,208"
106/03/13,"1,204,538","124,862,176",104.00,104.00,103.50,103.50, 0.00,821
106/03/14,"3,692,890","391,594,840",104.50,107.00,104.00,106.50,+3.00,"1,874"
106/03/15,"1,696,564","177,730,220",105.50,105.50,104.50,105.00,-1.50,947
106/03/16,"3,019,812","322,472,466",106.00,107.50,106.00,107.00,+2.00,"1,925"
106/03/17,"4,171,515","443,056,590",107.50,107.50,105.50,106.50,-0.50,"2,314"
106/03/20,"2,164,549","230,343,963",106.50,107.00,106.00,107.00,+0.50,"1,379"
106/03/21,"3,386,805","364,606,135",106.00,108.50,106.00,108.00,+1.00,"1,689"
106/03/22,"2,199,933","234,174,859",107.00,107.00,106.00,106.50,-1.50,"1,210"
106/03/23,"1,864,651","197,455,006",106.50,107.00,105.00,106.00,-0.50,"1,507"
106/03/24,"1,369,791","145,524,846",106.00,107.00,105.50,106.50,+0.50,804
106/03/27,"1,625,800","172,426,500",106.00,106.50,105.00,106.50, 0.00,970
106/03/28,"3,244,679","347,631,811",107.00,108.00,106.00,107.00,+0.50,"1,587"
106/03/29,"2,034,654","216,620,324",107.50,107.50,106.00,106.50,-0.50,"1,344"
106/03/30,"1,771,359","188,836,228",107.00,107.00,106.00,107.00,+0.50,"1,151"
106/03/31,"1,815,356","193,040,907",107.00,107.00,106.00,106.00,-1.00,904
106/04/05,"3,807,633","408,558,034",106.00,108.00,106.00,108.00,+2.00,"2,228"
106/04/06,"2,343,330","249,341,138",107.00,107.50,106.00,106.50,-1.50,"1,542"
106/04/07,"2,988,033","319,767,564",106.00,108.00,105.50,108.00,+1.50,"1,235"
106/04/10,"4,441,781","486,083,410",108.50,110.50,108.00,110.50,+2.50,"2,112"
106/04/11,"3,368,369","369,129,221",111.00,111.50,108.00,109.50,-1.00,"1,796"
106/04/12,"1,713,143","186,936,444",110.00,110.00,108.50,108.50,-1.00,818
106/04/13,"2,193,852","242,021,634",108.50,111.00,108.00,111.00,+2.50,"1,338"
106/04/14,"2,060,665","225,463,485",111.00,111.00,108.00,109.00,-2.00,753
106/04/17,"2,490,281","272,111,254",109.00,110.50,108.00,110.00,+1.00,"1,553"
106/04/18,"2,100,100","230,545,948",110.50,111.00,109.00,109.50,-0.50,988
106/04/19,"2,634,839","283,726,189",108.50,109.00,107.00,107.50,-2.00,"1,752"
106/04/20,"3,133,794","331,223,458",106.50,107.00,105.00,106.00,-1.50,"1,495"
106/04/21,"848,003","90,331,818",107.00,107.00,106.00,106.50,+0.50,614
106/04/24,"689,933","73,435,398",107.00,107.00,106.00,106.50, 0.00,465
106/04/25,"1,946,039","208,392,712",107.00,108.00,106.50,108.00,+1.50,"1,419"
106/04/26,"2,979,211","317,611,468",108.50,108.50,105.50,107.00,-1.00,"1,390"
106/04/27,"1,195,847","127,475,629",106.00,107.50,106.00,107.00, 0.00,877
106/04/28,"1,926,563","203,494,178",106.50,106.50,105.00,105.50,-1.50,"1,056"
106/05/02,"2,584,893","274,843,551",106.00,107.50,105.50,107.50,+2.00,"1,157"
106/05/03,"1,568,540","165,833,966",106.50,107.00,105.00,105.50,-2.00,929
106/05/04,"2,139,944","225,848,085",106.00,106.00,105.00,105.50, 0.00,"1,442"
106/05/05,"3,459,350","361,328,250",105.00,105.50,104.00,104.00,-1.50,"1,974"
106/05/08,"4,198,623","435,673,292",105.00,105.50,103.00,103.50,-0.50,"2,683"
106/05/09,"5,035,731","514,600,918",103.50,103.50,101.50,102.00,-1.50,"2,663"
106/05/10,"4,792,281","487,099,162",102.00,102.50,101.00,102.00, 0.00,"2,822"
106/05/11,"2,956,478","306,447,966",103.00,104.50,103.00,103.50,+1.50,"1,747"
106/05/12,"2,675,611","279,999,155",105.00,105.00,104.00,105.00,+1.50,"1,547"
106/05/15,"2,787,625","294,138,053",105.50,106.50,104.50,106.50,+1.50,"1,848"
106/05/16,"8,499,547","920,680,842",108.50,109.00,107.50,109.00,+2.50,"5,273"
106/05/17,"4,777,461","507,517,593",108.50,108.50,105.50,106.50,-2.50,"2,881"
106/05/18,"3,857,782","406,113,110",105.50,106.50,104.50,105.50,-1.00,"2,255"
106/05/19,"3,732,099","389,573,895",105.00,105.00,104.00,104.50,-1.00,"2,061"
106/05/22,"4,864,177","512,137,262",105.00,106.00,104.50,106.00,+1.50,"2,953"
106/05/23,"4,332,767","454,361,035",105.50,106.00,104.50,104.50,-1.50,"2,359"
106/05/24,"3,607,815","382,938,890",105.00,107.00,105.00,106.00,+1.50,"1,983"
106/05/25,"3,220,436","342,141,216",106.00,107.00,105.50,106.00, 0.00,"1,598"
106/05/26,"4,242,027","449,244,346",105.50,106.50,105.00,106.00, 0.00,"2,108"
106/05/31,"16,802,508","1,810,835,372",106.50,108.00,105.50,108.00,+2.00,"3,032"
106/06/01,"5,138,562","545,071,785",108.00,108.00,105.50,105.50,-2.50,"2,973"
106/06/02,"2,462,823","261,658,738",106.00,107.00,106.00,106.00,+0.50,"1,337"
106/06/03,"1,402,920","147,838,020",105.50,106.00,105.00,105.50,-0.50,665
106/06/05,"3,120,387","331,323,909",105.50,107.00,105.50,107.00,+1.50,"1,745"
106/06/06,"2,941,653","310,858,718",107.00,107.00,105.50,106.00,-1.00,"1,345"
106/06/07,"1,478,046","157,583,894",106.50,107.00,106.00,107.00,+1.00,830
106/06/08,"2,455,456","259,988,336",106.50,106.50,105.50,106.00,-1.00,"1,481"
106/06/09,"2,353,082","250,735,774",106.50,107.00,106.00,107.00,+1.00,"1,490"
106/06/12,"2,223,689","237,535,723",107.00,107.50,106.00,106.50,-0.50,"1,469"
106/06/13,"1,203,623","129,060,661",107.00,107.50,106.50,107.50,+1.00,937
106/06/14,"1,679,736","179,250,381",107.50,107.50,106.50,106.50,-1.00,"1,007"
106/06/15,"2,348,194","249,019,064",106.50,107.00,105.50,106.00,-0.50,"1,145"
106/06/16,"5,067,590","535,983,040",106.00,107.00,105.00,106.00, 0.00,"2,409"
106/06/19,"2,601,501","279,994,608",106.50,108.00,106.00,108.00,+2.00,"1,750"
106/06/20,"3,511,255","382,164,295",108.00,109.50,107.50,109.00,+1.00,"1,949"
106/06/21,"5,714,294","626,240,840",108.50,111.00,107.50,110.00,+1.00,"2,703"
106/06/22,"3,608,800","394,920,500",110.00,110.50,109.00,110.00, 0.00,"1,590"
106/06/23,"4,214,578","458,888,502",109.00,109.50,108.50,108.50,-1.50,"1,812"
106/06/26,"34,126,021","3,868,618,394",109.00,114.00,109.00,114.00,+5.50,"5,193"
106/06/27,"15,060,766","1,751,973,978",115.50,119.00,115.00,117.50,+3.50,"8,559"
106/06/28,"19,287,213","2,067,674,578",111.50,111.50,105.00,105.00,X0.00,"9,025"
106/06/29,"6,437,795","674,362,975",106.00,106.50,104.00,105.00, 0.00,"3,382"
106/06/30,"6,180,228","649,387,640",104.50,106.00,104.50,105.00, 0.00,"3,315"
106/07/03,"2,195,701","231,486,306",105.50,106.00,105.00,106.00,+1.00,"1,450"
106/07/04,"2,384,252","251,581,580",106.00,106.50,105.00,105.50,-0.50,"1,608"
106/07/05,"3,567,739","373,318,459",105.00,105.50,104.00,105.50, 0.00,"2,000"
106/07/06,"2,965,181","309,735,505",105.00,105.50,104.00,104.50,-1.00,"1,232"
106/07/07,"1,647,459","171,918,236",104.50,105.00,104.00,104.00,-0.50,"1,177"
106/07/10,"1,970,330","203,882,150",104.00,104.50,103.00,103.00,-1.00,"1,140"
106/07/11,"4,727,704","484,637,563",102.50,103.50,101.50,103.50,+0.50,"2,843"
106/07/12,"2,940,965","305,366,870",103.50,104.50,103.00,103.50, 0.00,"2,024"
106/07/13,"2,985,619","310,247,995",104.00,104.50,103.50,103.50, 0.00,"1,608"
106/07/14,"1,923,854","199,238,385",104.00,104.00,103.00,103.50, 0.00,866
106/07/17,"4,132,160","432,343,212",104.50,106.00,104.00,104.50,+1.00,"2,187"
106/07/18,"1,707,531","178,567,255",105.00,105.00,104.00,104.50, 0.00,"1,043"
106/07/19,"1,653,628","173,019,940",105.00,105.00,104.00,104.50, 0.00,"1,361"
106/07/20,"3,804,790","398,766,950",104.50,105.50,104.00,105.00,+0.50,"1,960"
106/07/21,"1,434,385","150,742,925",105.00,105.50,104.50,105.00, 0.00,935
106/07/24,"1,891,180","197,263,900",104.50,105.00,104.00,104.50,-0.50,847
106/07/25,"3,003,122","311,655,116",104.50,104.50,103.00,103.50,-1.00,"1,421"
106/07/26,"4,708,939","487,462,680",104.00,104.50,103.00,103.50, 0.00,"2,251"
106/07/27,"3,570,430","374,864,358",104.00,106.00,103.50,106.00,+2.50,"2,026"
106/07/28,"1,146,840","120,779,117",106.00,106.00,104.50,105.50,-0.50,851
106/07/31,"2,178,149","229,916,215",105.50,106.00,104.50,106.00,+0.50,918
106/08/01,"1,998,436","211,970,993",106.00,106.50,105.50,105.50,-0.50,"1,315"
106/08/02,"1,784,748","188,822,288",105.50,106.50,105.50,106.00,+0.50,"1,196"
106/08/03,"2,323,349","243,436,466",105.00,105.50,104.50,104.50,-1.50,"1,392"
106/08/04,"3,277,034","346,511,104",105.00,106.50,105.00,106.50,+2.00,"1,894"
106/08/07,"3,007,054","321,757,245",106.50,107.50,106.50,106.50, 0.00,"1,486"
106/08/08,"4,001,915","422,143,075",106.00,106.50,105.00,105.00,-1.50,"2,199"
106/08/09,"2,481,011","261,016,666",105.00,106.00,104.50,105.00, 0.00,"1,492"
106/08/10,"2,603,195","270,984,280",105.00,105.50,103.50,103.50,-1.50,"1,096"
106/08/11,"1,814,588","189,232,443",103.50,105.00,103.50,104.00,+0.50,"1,240"
106/08/14,"2,027,062","211,850,448",104.50,105.50,103.50,104.00, 0.00,"1,168"
106/08/15,"1,934,452","202,549,460",104.50,105.00,104.00,105.00,+1.00,"1,024"
106/08/16,"4,710,712","487,037,191",104.50,104.50,102.50,103.00,-2.00,"2,838"
106/08/17,"1,682,291","173,627,614",103.00,104.00,103.00,103.00, 0.00,962
106/08/18,"2,095,958","214,083,174",102.50,103.00,102.00,102.00,-1.00,"1,478"
106/08/21,"1,639,075","168,791,261",102.00,104.00,102.00,103.50,+1.50,"1,115"
106/08/22,"613,463","63,371,416",103.00,104.00,103.00,103.00,-0.50,449
106/08/23,"2,411,451","247,747,177",103.00,104.00,102.00,102.00,-1.00,"1,704"
106/08/24,"3,375,390","351,281,560",102.00,105.00,102.00,104.00,+2.00,"1,934"
106/08/25,"1,815,524","190,212,753",104.00,105.00,104.00,105.00,+1.00,"1,173"
106/08/28,"1,845,713","194,229,215",105.00,105.50,104.50,105.50,+0.50,"1,179"
106/08/29,"1,915,968","200,995,140",105.00,105.50,104.50,105.00,-0.50,"1,097"
106/08/30,"3,491,912","367,936,713",105.50,106.00,105.00,106.00,+1.00,"2,310"
106/08/31,"5,308,064","565,356,784",106.00,107.00,105.50,106.50,+0.50,"2,279"
106/09/01,"3,083,397","329,520,770",106.50,107.50,106.00,106.50, 0.00,"1,882"
106/09/04,"2,681,541","287,602,651",106.50,107.50,106.50,107.50,+1.00,"1,182"
106/09/05,"2,849,191","307,098,529",107.50,108.00,107.00,108.00,+0.50,"1,776"
106/09/06,"3,317,351","352,611,877",107.50,107.50,105.50,106.50,-1.50,"1,853"
106/09/07,"2,545,013","272,448,391",107.00,108.00,106.50,107.00,+0.50,"1,601"
106/09/08,"2,017,312","214,701,224",107.00,107.00,106.00,107.00, 0.00,"1,173"
106/09/11,"1,570,835","167,346,010",107.00,107.50,106.00,106.00,-1.00,860
106/09/12,"1,078,957","114,908,917",106.00,107.00,106.00,107.00,+1.00,609
106/09/13,"2,102,158","222,873,590",106.50,107.00,105.00,105.00,-2.00,"1,385"
106/09/14,"2,884,854","307,287,024",105.00,107.50,105.00,106.00,+1.00,"1,749"
106/09/15,"3,978,168","423,175,308",106.50,107.50,106.00,106.00, 0.00,"1,297"
106/09/18,"2,064,961","218,913,366",106.50,107.00,105.50,106.50,+0.50,"1,544"
106/09/19,"2,398,667","252,663,535",106.50,106.50,104.50,105.00,-1.50,"1,131"
106/09/20,"2,715,930","285,014,650",105.00,105.50,104.00,105.50,+0.50,"1,447"
106/09/21,"1,468,035","154,191,675",105.00,106.00,104.50,105.00,-0.50,771
106/09/22,"1,512,911","158,284,155",104.50,105.50,104.00,104.50,-0.50,939
106/09/25,"2,188,146","228,657,830",104.50,105.50,104.00,105.50,+1.00,"1,037"
106/09/26,"2,356,762","248,484,010",105.50,106.50,104.50,105.00,-0.50,"1,145"
106/09/27,"1,554,044","164,590,639",105.00,106.50,105.00,106.00,+1.00,840
106/09/28,"2,241,681","235,201,661",105.50,106.00,104.50,104.50,-1.50,"1,034"
106/09/29,"1,420,916","148,509,719",104.50,105.00,104.00,104.50, 0.00,751
106/09/30,"1,158,675","122,489,050",105.00,106.50,105.00,106.00,+1.50,527
106/10/02,"2,074,325","221,269,106",106.00,107.00,105.50,107.00,+1.00,"1,352"
106/10/03,"2,370,250","252,811,120",107.00,107.00,106.00,107.00, 0.00,"1,715"
106/10/05,"2,651,932","284,139,255",106.50,107.50,106.50,107.00, 0.00,"1,555"
106/10/06,"2,733,634","293,136,338",107.00,107.50,106.50,107.50,+0.50,"1,455"
106/10/11,"3,661,341","391,350,487",107.50,107.50,106.50,107.00,-0.50,"1,803"
106/10/12,"3,887,251","415,245,357",107.50,107.50,106.50,106.50,-0.50,"1,177"
106/10/13,"2,135,195","225,913,670",106.50,107.00,105.50,105.50,-1.00,731
106/10/16,"2,360,695","248,266,817",105.50,106.00,105.00,105.50, 0.00,"1,255"
106/10/17,"2,000,186","210,989,030",105.50,106.00,105.00,105.50, 0.00,"1,293"
106/10/18,"2,783,575","294,952,950",105.50,106.50,105.50,106.50,+1.00,"1,579"
106/10/19,"2,944,908","313,051,291",107.00,107.00,106.00,106.00,-0.50,"1,403"
106/10/20,"8,748,896","917,009,080",106.00,106.50,104.00,105.00,-1.00,"1,882"
106/10/23,"2,474,294","258,083,220",104.50,105.00,104.00,104.50,-0.50,"1,105"
106/10/24,"1,992,667","208,737,180",104.50,105.00,104.00,105.00,+0.50,780
106/10/25,"1,844,476","193,365,215",104.50,105.50,104.50,105.50,+0.50,862
106/10/26,"938,578","98,375,976",105.00,105.50,104.50,105.00,-0.50,309
106/10/27,"1,035,935","108,472,675",105.00,105.00,104.50,105.00, 0.00,463
106/10/30,"826,896","86,749,131",105.00,105.50,104.50,104.50,-0.50,453
106/10/31,"1,088,426","114,447,941",104.50,105.50,104.00,105.50,+1.00,589
106/11/01,"1,399,465","147,886,053",105.50,106.00,105.00,105.50, 0.00,760
106/11/02,"1,367,537","144,578,885",105.00,106.00,105.00,105.50, 0.00,657
106/11/03,"1,014,630","107,781,780",105.50,106.50,105.50,106.50,+1.00,477
106/11/06,"1,269,876","134,441,915",106.00,106.50,105.50,105.50,-1.00,929
106/11/07,"1,265,106","134,554,784",106.00,107.00,106.00,106.50,+1.00,660
106/11/08,"1,533,053","163,033,642",106.00,107.00,106.00,106.50, 0.00,"1,102"
106/11/09,"2,649,456","280,711,336",106.50,107.00,105.00,105.00,-1.50,"1,556"
106/11/10,"684,967","72,154,002",105.00,106.00,105.00,106.00,+1.00,560
106/11/13,"2,983,591","319,007,937",106.00,107.50,106.00,106.50,+0.50,"1,275"
106/11/14,"1,456,621","155,128,131",106.50,107.00,106.00,106.50, 0.00,879
106/11/15,"2,786,866","297,578,726",106.50,107.50,106.00,106.50, 0.00,"1,397"
106/11/16,"1,647,877","175,005,397",106.00,106.50,106.00,106.00,-0.50,"1,093"
106/11/17,"1,423,264","151,111,484",106.50,106.50,106.00,106.00, 0.00,870
106/11/20,"1,112,282","117,725,748",106.00,106.50,105.50,105.50,-0.50,796
106/11/21,"4,173,578","445,685,053",105.50,107.50,105.50,107.00,+1.50,"1,812"
106/11/22,"2,941,226","316,584,290",107.50,108.00,106.50,108.00,+1.00,"1,770"
106/11/23,"967,462","104,072,934",108.00,108.00,107.00,107.50,-0.50,504
106/11/24,"1,388,748","148,518,905",107.50,107.50,106.50,107.50, 0.00,740
106/11/27,"994,488","106,636,704",107.50,108.00,107.00,107.00,-0.50,681
106/11/28,"2,676,090","284,142,040",107.00,107.50,105.50,106.00,-1.00,"1,089"
106/11/29,"1,394,684","148,220,504",106.50,107.00,106.00,106.00, 0.00,907
106/11/30,"4,257,814","452,417,284",106.00,107.00,105.50,106.00, 0.00,"1,087"
106/12/01,"3,309,158","355,359,481",106.00,108.50,105.50,108.00,+2.00,"1,928"
106/12/04,"4,674,905","509,975,145",108.00,110.00,107.50,109.50,+1.50,"1,934"
106/12/05,"6,359,888","702,036,115",109.00,111.50,108.50,111.00,+1.50,"4,135"
106/12/06,"3,821,166","421,494,594",111.00,111.50,108.50,109.00,-2.00,"1,729"
106/12/07,"1,837,681","199,653,419",108.50,109.50,107.50,108.50,-0.50,897
106/12/08,"1,464,055","158,749,440",108.50,109.00,108.00,108.00,-0.50,821
106/12/11,"1,393,629","152,245,061",108.00,110.00,108.00,109.00,+1.00,891
106/12/12,"1,741,507","190,854,011",109.00,110.00,109.00,109.50,+0.50,942
106/12/13,"4,117,241","461,539,103",110.00,113.00,110.00,113.00,+3.50,"2,235"
106/12/14,"2,149,107","243,731,536",114.50,114.50,112.50,113.00, 0.00,"1,109"
106/12/15,"3,276,018","367,905,016",112.50,113.00,112.00,112.00,-1.00,"1,202"
106/12/18,"2,557,129","293,300,261",113.00,115.50,113.00,115.00,+3.00,"1,463"
106/12/19,"2,969,206","344,101,785",115.00,116.50,115.00,116.00,+1.00,"1,716"
106/12/20,"1,741,036","199,647,104",116.50,116.50,114.00,114.00,-2.00,"1,438"
106/12/21,"2,470,914","279,946,196",114.00,115.00,112.50,114.00, 0.00,"1,563"
106/12/22,"2,552,915","288,915,435",114.50,115.50,112.50,113.00,-1.00,"1,750"
106/12/25,"2,205,747","247,918,411",113.00,113.50,111.00,113.00, 0.00,"1,146"
106/12/26,"1,815,668","204,869,646",113.00,114.50,112.00,112.50,-0.50,947
106/12/27,"4,521,523","522,715,922",113.00,117.00,113.00,117.00,+4.50,"2,992"
106/12/28,"3,844,575","445,511,904",117.00,117.50,115.00,116.00,-1.00,"1,815"
106/12/29,"2,988,618","347,176,371",116.00,117.00,115.50,115.50,-0.50,"1,712"
105/01/04,"5,429,063","417,166,651",79.10,79.20,75.60,76.90,-1.90,"2,984"
105/01/05,"3,076,047","236,496,619",77.00,77.70,76.10,76.30,-0.60,"2,110"
105/01/06,"3,733,568","287,187,562",76.90,78.00,76.10,77.00,+0.70,"2,189"
105/01/07,"6,702,634","503,475,206",77.00,77.00,74.30,76.20,-0.80,"3,489"
105/01/08,"3,292,144","248,764,144",75.40,76.10,74.60,76.00,-0.20,"1,887"
105/01/11,"2,435,690","184,248,340",75.00,76.30,74.70,76.00, 0.00,"1,502"
105/01/12,"3,228,253","247,458,702",76.00,77.00,75.80,76.90,+0.90,"1,999"
105/01/13,"7,736,115","613,318,125",77.20,79.90,77.20,78.90,+2.00,"4,176"
105/01/14,"6,331,203","503,879,572",79.30,80.00,78.80,79.00,+0.10,"3,895"
105/01/15,"3,729,939","294,555,414",79.40,80.00,78.30,78.80,-0.20,"2,358"
105/01/18,"3,719,209","294,027,883",77.50,80.40,77.50,79.00,+0.20,"2,240"
105/01/19,"1,611,390","126,196,534",78.20,78.60,78.10,78.30,-0.70,"1,038"
105/01/20,"3,243,682","255,480,836",78.70,79.30,78.30,78.90,+0.60,"1,925"
105/01/21,"4,473,801","355,970,296",79.50,80.40,78.90,78.90, 0.00,"2,804"
105/01/22,"4,147,831","331,994,277",80.10,81.70,79.60,79.80,+0.90,"2,719"
105/01/25,"4,410,381","358,724,811",81.00,81.90,80.70,81.00,+1.20,"2,889"
105/01/26,"2,899,927","233,576,987",79.80,81.00,79.80,81.00, 0.00,"2,205"
105/01/27,"3,133,284","251,180,444",81.40,81.40,79.70,80.20,-0.80,"1,742"
105/01/28,"3,492,643","280,153,178",80.90,81.00,79.80,80.00,-0.20,"1,966"
105/01/29,"5,718,621","465,422,965",80.40,82.00,80.10,82.00,+2.00,"3,199"
105/01/30,"1,224,505","100,294,104",82.50,82.50,81.40,81.90,-0.10,786
105/02/01,"2,953,543","242,873,072",82.40,82.50,81.80,82.50,+0.60,"1,918"
105/02/02,"3,200,741","263,695,910",81.70,82.60,81.60,82.40,-0.10,"2,073"
105/02/03,"2,299,257","185,660,432",82.00,82.10,80.40,80.40,-2.00,"1,526"
105/02/15,"3,049,323","244,041,960",80.00,81.00,79.20,80.60,+0.20,"2,072"
105/02/16,"3,076,062","247,978,387",81.00,81.20,80.10,80.50,-0.10,"1,787"
105/02/17,"2,514,233","203,286,473",80.60,81.80,80.30,81.00,+0.50,"1,361"
105/02/18,"6,737,362","558,323,391",81.50,83.60,81.10,83.00,+2.00,"4,160"
105/02/19,"5,894,743","487,005,113",83.00,83.20,82.20,83.00, 0.00,"1,595"
105/02/22,"2,492,167","205,334,119",83.20,83.40,81.80,82.20,-0.80,"1,951"
105/02/23,"2,383,658","196,673,115",83.00,83.00,82.20,82.50,+0.30,"1,621"
105/02/24,"5,021,708","418,575,428",82.90,84.50,82.80,83.50,+1.00,"2,951"
105/02/25,"2,595,048","217,480,732",83.50,84.40,83.20,84.40,+0.90,"1,729"
105/02/26,"4,019,811","339,128,854",84.60,85.00,83.80,84.40, 0.00,"1,972"
105/03/01,"3,874,883","330,973,418",84.40,86.50,84.30,86.30,+1.90,"2,373"
105/03/02,"3,324,695","287,400,816",86.60,87.70,85.60,85.60,-0.70,"1,992"
105/03/03,"2,595,479","221,878,953",85.60,86.20,85.10,85.70,+0.10,"1,621"
105/03/04,"3,948,301","344,032,195",86.30,88.20,85.60,87.60,+1.90,"2,181"
105/03/07,"6,027,494","537,618,301",88.50,90.20,88.10,89.20,+1.60,"2,654"
105/03/08,"5,977,497","528,570,229",90.00,90.00,87.60,88.00,-1.20,"3,140"
105/03/09,"4,364,281","385,231,269",89.40,89.40,87.70,88.20,+0.20,"2,618"
105/03/10,"2,969,634","260,005,158",88.20,88.90,86.80,87.10,-1.10,"1,665"
105/03/11,"3,777,436","331,846,885",87.20,88.50,87.10,87.60,+0.50,"2,080"
105/03/14,"4,393,386","384,278,130",87.70,87.70,87.20,87.50,-0.10,"2,484"
105/03/15,"4,327,854","377,047,598",87.30,87.50,86.30,87.30,-0.20,"2,005"
105/03/16,"4,858,034","427,630,792",87.50,88.80,87.00,88.00,+0.70,"3,050"
105/03/17,"6,684,809","600,524,972",89.10,90.50,88.90,89.80,+1.80,"4,159"
105/03/18,"9,854,615","917,966,684",89.80,94.40,89.80,92.70,+2.90,"4,608"
105/03/21,"4,920,530","448,764,990",92.70,92.70,90.40,90.80,-1.90,"2,958"
105/03/22,"8,432,989","788,465,684",91.90,94.50,91.70,94.50,+3.70,"4,088"
105/03/23,"4,320,460","403,124,479",94.10,94.40,92.70,93.00,-1.50,"2,515"
105/03/24,"3,501,691","325,448,483",94.40,94.40,91.80,93.30,+0.30,"1,940"
105/03/25,"1,866,440","172,575,080",93.30,93.30,91.90,92.30,-1.00,"1,019"
105/03/28,"1,967,339","181,217,109",91.90,92.70,91.80,91.80,-0.50,"1,063"
105/03/29,"3,399,707","308,783,952",91.80,92.50,89.80,90.30,-1.50,"1,731"
105/03/30,"5,234,332","485,351,400",91.20,93.60,90.70,93.00,+2.70,"2,927"
105/03/31,"3,310,657","307,287,566",93.50,93.70,92.30,92.50,-0.50,"1,660"
105/04/01,"4,466,753","415,145,099",92.00,94.10,91.40,92.90,+0.40,"2,524"
105/04/06,"7,105,982","641,696,314",92.90,92.90,89.20,89.70,-3.20,"4,301"
105/04/07,"4,525,708","404,792,988",90.00,90.40,88.50,89.60,-0.10,"2,643"
105/04/08,"2,815,949","253,267,116",88.60,90.60,88.60,89.90,+0.30,"1,729"
105/04/11,"2,228,365","200,013,735",90.10,90.30,89.20,89.80,-0.10,"1,570"
